,Date,Financial Statement Present,NET PROFIT MARGIN,GROSS MARGIN,INTEREST EXPENSE,REVENUE,EBITDA MARGIN,DIVIDEND PER SHARE,INCOME TAX EXPENSE
2203,2015-07-12,0,,,,,,,
2204,2015-07-13,0,,,,,,,
2205,2015-07-14,0,,,,,,,
2206,2015-07-15,0,,,,,,,
2207,2015-07-16,0,,,,,,,
2208,2015-07-17,0,,,,,,,
2209,2015-07-18,0,,,,,,,
2210,2015-07-19,0,,,,,,,
2211,2015-07-20,0,,,,,,,
2212,2015-07-21,0,,,,,,,
2213,2015-07-22,0,,,,,,,
2214,2015-07-23,0,,,,,,,
2215,2015-07-24,0,,,,,,,
2216,2015-07-25,0,,,,,,,
2217,2015-07-26,0,,,,,,,
2218,2015-07-27,0,,,,,,,
2219,2015-07-28,0,,,,,,,
2220,2015-07-29,0,,,,,,,
2221,2015-07-30,0,,,,,,,
2222,2015-07-31,0,,,,,,,
2223,2015-08-01,0,,,,,,,
2224,2015-08-02,0,,,,,,,
2225,2015-08-03,0,,,,,,,
2226,2015-08-04,0,,,,,,,
2227,2015-08-05,0,,,,,,,
2228,2015-08-06,0,,,,,,,
2229,2015-08-07,0,,,,,,,
2230,2015-08-08,0,,,,,,,
2231,2015-08-09,0,,,,,,,
2232,2015-08-10,0,,,,,,,
2233,2015-08-11,0,,,,,,,
2234,2015-08-12,0,,,,,,,
2235,2015-08-13,0,,,,,,,
2236,2015-08-14,0,,,,,,,
2237,2015-08-15,0,,,,,,,
2238,2015-08-16,0,,,,,,,
2239,2015-08-17,0,,,,,,,
2240,2015-08-18,0,,,,,,,
2241,2015-08-19,0,,,,,,,
2242,2015-08-20,0,,,,,,,
2243,2015-08-21,0,,,,,,,
2244,2015-08-22,0,,,,,,,
2245,2015-08-23,0,,,,,,,
2246,2015-08-24,0,,,,,,,
2247,2015-08-25,0,,,,,,,
2248,2015-08-26,0,,,,,,,
2249,2015-08-27,0,,,,,,,
2250,2015-08-28,0,,,,,,,
2251,2015-08-29,0,,,,,,,
2252,2015-08-30,0,,,,,,,
2253,2015-08-31,0,,,,,,,
2254,2015-09-01,0,,,,,,,
2255,2015-09-02,0,,,,,,,
2256,2015-09-03,0,,,,,,,
2257,2015-09-04,0,,,,,,,
2258,2015-09-05,0,,,,,,,
2259,2015-09-06,0,,,,,,,
2260,2015-09-07,0,,,,,,,
2261,2015-09-08,0,,,,,,,
2262,2015-09-09,0,,,,,,,
2263,2015-09-10,0,,,,,,,
2264,2015-09-11,0,,,,,,,
2265,2015-09-12,0,,,,,,,
2266,2015-09-13,0,,,,,,,
2267,2015-09-14,0,,,,,,,
2268,2015-09-15,0,,,,,,,
2269,2015-09-16,0,,,,,,,
2270,2015-09-17,0,,,,,,,
2271,2015-09-18,0,,,,,,,
2272,2015-09-19,0,,,,,,,
2273,2015-09-20,0,,,,,,,
2274,2015-09-21,0,,,,,,,
2275,2015-09-22,0,,,,,,,
2276,2015-09-23,0,,,,,,,
2277,2015-09-24,0,,,,,,,
2278,2015-09-25,0,,,,,,,
2279,2015-09-26,0,,,,,,,
2280,2015-09-27,0,,,,,,,
2281,2015-09-28,0,,,,,,,
2282,2015-09-29,0,,,,,,,
2283,2015-09-30,1,0.06,0.22,78000000.0,65679000000.0,0.16,0.73,1365000000.0
2284,2015-10-01,0,,,,,,,
2285,2015-10-02,0,,,,,,,
2286,2015-10-03,0,,,,,,,
2287,2015-10-04,0,,,,,,,
2288,2015-10-05,0,,,,,,,
2289,2015-10-06,0,,,,,,,
2290,2015-10-07,0,,,,,,,
2291,2015-10-08,0,,,,,,,
2292,2015-10-09,0,,,,,,,
2293,2015-10-10,0,,,,,,,
2294,2015-10-11,0,,,,,,,
2295,2015-10-12,0,,,,,,,
2296,2015-10-13,0,,,,,,,
2297,2015-10-14,0,,,,,,,
2298,2015-10-15,0,,,,,,,
2299,2015-10-16,0,,,,,,,
2300,2015-10-17,0,,,,,,,
2301,2015-10-18,0,,,,,,,
2302,2015-10-19,0,,,,,,,
2303,2015-10-20,0,,,,,,,
2304,2015-10-21,0,,,,,,,
2305,2015-10-22,0,,,,,,,
2306,2015-10-23,0,,,,,,,
2307,2015-10-24,0,,,,,,,
2308,2015-10-25,0,,,,,,,
2309,2015-10-26,0,,,,,,,
2310,2015-10-27,0,,,,,,,
2311,2015-10-28,0,,,,,,,
2312,2015-10-29,0,,,,,,,
2313,2015-10-30,0,,,,,,,
2314,2015-10-31,0,,,,,,,
2315,2015-11-01,0,,,,,,,
2316,2015-11-02,0,,,,,,,
2317,2015-11-03,0,,,,,,,
2318,2015-11-04,0,,,,,,,
2319,2015-11-05,0,,,,,,,
2320,2015-11-06,0,,,,,,,
2321,2015-11-07,0,,,,,,,
2322,2015-11-08,0,,,,,,,
2323,2015-11-09,0,,,,,,,
2324,2015-11-10,0,,,,,,,
2325,2015-11-11,0,,,,,,,
2326,2015-11-12,0,,,,,,,
2327,2015-11-13,0,,,,,,,
2328,2015-11-14,0,,,,,,,
2329,2015-11-15,0,,,,,,,
2330,2015-11-16,0,,,,,,,
2331,2015-11-17,0,,,,,,,
2332,2015-11-18,0,,,,,,,
2333,2015-11-19,0,,,,,,,
2334,2015-11-20,0,,,,,,,
2335,2015-11-21,0,,,,,,,
2336,2015-11-22,0,,,,,,,
2337,2015-11-23,0,,,,,,,
2338,2015-11-24,0,,,,,,,
2339,2015-11-25,0,,,,,,,
2340,2015-11-26,0,,,,,,,
2341,2015-11-27,0,,,,,,,
2342,2015-11-28,0,,,,,,,
2343,2015-11-29,0,,,,,,,
2344,2015-11-30,0,,,,,,,
2345,2015-12-01,0,,,,,,,
2346,2015-12-02,0,,,,,,,
2347,2015-12-03,0,,,,,,,
2348,2015-12-04,0,,,,,,,
2349,2015-12-05,0,,,,,,,
2350,2015-12-06,0,,,,,,,
2351,2015-12-07,0,,,,,,,
2352,2015-12-08,0,,,,,,,
2353,2015-12-09,0,,,,,,,
2354,2015-12-10,0,,,,,,,
2355,2015-12-11,0,,,,,,,
2356,2015-12-12,0,,,,,,,
2357,2015-12-13,0,,,,,,,
2358,2015-12-14,0,,,,,,,
2359,2015-12-15,0,,,,,,,
2360,2015-12-16,0,,,,,,,
2361,2015-12-17,0,,,,,,,
2362,2015-12-18,0,,,,,,,
2363,2015-12-19,0,,,,,,,
2364,2015-12-20,0,,,,,,,
2365,2015-12-21,0,,,,,,,
2366,2015-12-22,0,,,,,,,
2367,2015-12-23,0,,,,,,,
2368,2015-12-24,0,,,,,,,
2369,2015-12-25,0,,,,,,,
2370,2015-12-26,0,,,,,,,
2371,2015-12-27,0,,,,,,,
2372,2015-12-28,0,,,,,,,
2373,2015-12-29,0,,,,,,,
2374,2015-12-30,0,,,,,,,
2375,2015-12-31,1,0.05,0.19,60000000.0,57691000000.0,0.13,0.73,-202000000.0
2376,2016-01-01,0,,,,,,,
2377,2016-01-02,0,,,,,,,
2378,2016-01-03,0,,,,,,,
2379,2016-01-04,0,,,,,,,
2380,2016-01-05,0,,,,,,,
2381,2016-01-06,0,,,,,,,
2382,2016-01-07,0,,,,,,,
2383,2016-01-08,0,,,,,,,
2384,2016-01-09,0,,,,,,,
2385,2016-01-10,0,,,,,,,
2386,2016-01-11,0,,,,,,,
2387,2016-01-12,0,,,,,,,
2388,2016-01-13,0,,,,,,,
2389,2016-01-14,0,,,,,,,
2390,2016-01-15,0,,,,,,,
2391,2016-01-16,0,,,,,,,
2392,2016-01-17,0,,,,,,,
2393,2016-01-18,0,,,,,,,
2394,2016-01-19,0,,,,,,,
2395,2016-01-20,0,,,,,,,
2396,2016-01-21,0,,,,,,,
2397,2016-01-22,0,,,,,,,
2398,2016-01-23,0,,,,,,,
2399,2016-01-24,0,,,,,,,
2400,2016-01-25,0,,,,,,,
2401,2016-01-26,0,,,,,,,
2402,2016-01-27,0,,,,,,,
2403,2016-01-28,0,,,,,,,
2404,2016-01-29,0,,,,,,,
2405,2016-01-30,0,,,,,,,
2406,2016-01-31,0,,,,,,,
2407,2016-02-01,0,,,,,,,
2408,2016-02-02,0,,,,,,,
2409,2016-02-03,0,,,,,,,
2410,2016-02-04,0,,,,,,,
2411,2016-02-05,0,,,,,,,
2412,2016-02-06,0,,,,,,,
2413,2016-02-07,0,,,,,,,
2414,2016-02-08,0,,,,,,,
2415,2016-02-09,0,,,,,,,
2416,2016-02-10,0,,,,,,,
2417,2016-02-11,0,,,,,,,
2418,2016-02-12,0,,,,,,,
2419,2016-02-13,0,,,,,,,
2420,2016-02-14,0,,,,,,,
2421,2016-02-15,0,,,,,,,
2422,2016-02-16,0,,,,,,,
2423,2016-02-17,0,,,,,,,
2424,2016-02-18,0,,,,,,,
2425,2016-02-19,0,,,,,,,
2426,2016-02-20,0,,,,,,,
2427,2016-02-21,0,,,,,,,
2428,2016-02-22,0,,,,,,,
2429,2016-02-23,0,,,,,,,
2430,2016-02-24,0,,,,,,,
2431,2016-02-25,0,,,,,,,
2432,2016-02-26,0,,,,,,,
2433,2016-02-27,0,,,,,,,
2434,2016-02-28,0,,,,,,,
2435,2016-02-29,0,,,,,,,
2436,2016-03-01,0,,,,,,,
2437,2016-03-02,0,,,,,,,
2438,2016-03-03,0,,,,,,,
2439,2016-03-04,0,,,,,,,
2440,2016-03-05,0,,,,,,,
2441,2016-03-06,0,,,,,,,
2442,2016-03-07,0,,,,,,,
2443,2016-03-08,0,,,,,,,
2444,2016-03-09,0,,,,,,,
2445,2016-03-10,0,,,,,,,
2446,2016-03-11,0,,,,,,,
2447,2016-03-12,0,,,,,,,
2448,2016-03-13,0,,,,,,,
2449,2016-03-14,0,,,,,,,
2450,2016-03-15,0,,,,,,,
2451,2016-03-16,0,,,,,,,
2452,2016-03-17,0,,,,,,,
2453,2016-03-18,0,,,,,,,
2454,2016-03-19,0,,,,,,,
2455,2016-03-20,0,,,,,,,
2456,2016-03-21,0,,,,,,,
2457,2016-03-22,0,,,,,,,
2458,2016-03-23,0,,,,,,,
2459,2016-03-24,0,,,,,,,
2460,2016-03-25,0,,,,,,,
2461,2016-03-26,0,,,,,,,
2462,2016-03-27,0,,,,,,,
2463,2016-03-28,0,,,,,,,
2464,2016-03-29,0,,,,,,,
2465,2016-03-30,0,,,,,,,
2466,2016-03-31,1,0.04,0.2,77000000.0,47105000000.0,0.14,0.73,-51000000.0
2467,2016-04-01,0,,,,,,,
2468,2016-04-02,0,,,,,,,
2469,2016-04-03,0,,,,,,,
2470,2016-04-04,0,,,,,,,
2471,2016-04-05,0,,,,,,,
2472,2016-04-06,0,,,,,,,
2473,2016-04-07,0,,,,,,,
2474,2016-04-08,0,,,,,,,
2475,2016-04-09,0,,,,,,,
2476,2016-04-10,0,,,,,,,
2477,2016-04-11,0,,,,,,,
2478,2016-04-12,0,,,,,,,
2479,2016-04-13,0,,,,,,,
2480,2016-04-14,0,,,,,,,
2481,2016-04-15,0,,,,,,,
2482,2016-04-16,0,,,,,,,
2483,2016-04-17,0,,,,,,,
2484,2016-04-18,0,,,,,,,
2485,2016-04-19,0,,,,,,,
2486,2016-04-20,0,,,,,,,
2487,2016-04-21,0,,,,,,,
2488,2016-04-22,0,,,,,,,
2489,2016-04-23,0,,,,,,,
2490,2016-04-24,0,,,,,,,
2491,2016-04-25,0,,,,,,,
2492,2016-04-26,0,,,,,,,
2493,2016-04-27,0,,,,,,,
2494,2016-04-28,0,,,,,,,
2495,2016-04-29,0,,,,,,,
2496,2016-04-30,0,,,,,,,
2497,2016-05-01,0,,,,,,,
2498,2016-05-02,0,,,,,,,
2499,2016-05-03,0,,,,,,,
2500,2016-05-04,0,,,,,,,
2501,2016-05-05,0,,,,,,,
2502,2016-05-06,0,,,,,,,
2503,2016-05-07,0,,,,,,,
2504,2016-05-08,0,,,,,,,
2505,2016-05-09,0,,,,,,,
2506,2016-05-10,0,,,,,,,
2507,2016-05-11,0,,,,,,,
2508,2016-05-12,0,,,,,,,
2509,2016-05-13,0,,,,,,,
2510,2016-05-14,0,,,,,,,
2511,2016-05-15,0,,,,,,,
2512,2016-05-16,0,,,,,,,
2513,2016-05-17,0,,,,,,,
2514,2016-05-18,0,,,,,,,
2515,2016-05-19,0,,,,,,,
2516,2016-05-20,0,,,,,,,
2517,2016-05-21,0,,,,,,,
2518,2016-05-22,0,,,,,,,
2519,2016-05-23,0,,,,,,,
2520,2016-05-24,0,,,,,,,
2521,2016-05-25,0,,,,,,,
2522,2016-05-26,0,,,,,,,
2523,2016-05-27,0,,,,,,,
2524,2016-05-28,0,,,,,,,
2525,2016-05-29,0,,,,,,,
2526,2016-05-30,0,,,,,,,
2527,2016-05-31,0,,,,,,,
2528,2016-06-01,0,,,,,,,
2529,2016-06-02,0,,,,,,,
2530,2016-06-03,0,,,,,,,
2531,2016-06-04,0,,,,,,,
2532,2016-06-05,0,,,,,,,
2533,2016-06-06,0,,,,,,,
2534,2016-06-07,0,,,,,,,
2535,2016-06-08,0,,,,,,,
2536,2016-06-09,0,,,,,,,
2537,2016-06-10,0,,,,,,,
2538,2016-06-11,0,,,,,,,
2539,2016-06-12,0,,,,,,,
2540,2016-06-13,0,,,,,,,
2541,2016-06-14,0,,,,,,,
2542,2016-06-15,0,,,,,,,
2543,2016-06-16,0,,,,,,,
2544,2016-06-17,0,,,,,,,
2545,2016-06-18,0,,,,,,,
2546,2016-06-19,0,,,,,,,
2547,2016-06-20,0,,,,,,,
2548,2016-06-21,0,,,,,,,
2549,2016-06-22,0,,,,,,,
2550,2016-06-23,0,,,,,,,
2551,2016-06-24,0,,,,,,,
2552,2016-06-25,0,,,,,,,
2553,2016-06-26,0,,,,,,,
2554,2016-06-27,0,,,,,,,
2555,2016-06-28,0,,,,,,,
2556,2016-06-29,0,,,,,,,
2557,2016-06-30,1,0.03,0.19,75000000.0,56360000000.0,0.13,0.75,715000000.0
2558,2016-07-01,0,,,,,,,
2559,2016-07-02,0,,,,,,,
2560,2016-07-03,0,,,,,,,
2561,2016-07-04,0,,,,,,,
2562,2016-07-05,0,,,,,,,
2563,2016-07-06,0,,,,,,,
2564,2016-07-07,0,,,,,,,
2565,2016-07-08,0,,,,,,,
2566,2016-07-09,0,,,,,,,
2567,2016-07-10,0,,,,,,,
2568,2016-07-11,0,,,,,,,
2569,2016-07-12,0,,,,,,,
2570,2016-07-13,0,,,,,,,
2571,2016-07-14,0,,,,,,,
2572,2016-07-15,0,,,,,,,
2573,2016-07-16,0,,,,,,,
2574,2016-07-17,0,,,,,,,
2575,2016-07-18,0,,,,,,,
2576,2016-07-19,0,,,,,,,
2577,2016-07-20,0,,,,,,,
2578,2016-07-21,0,,,,,,,
2579,2016-07-22,0,,,,,,,
2580,2016-07-23,0,,,,,,,
2581,2016-07-24,0,,,,,,,
2582,2016-07-25,0,,,,,,,
2583,2016-07-26,0,,,,,,,
2584,2016-07-27,0,,,,,,,
2585,2016-07-28,0,,,,,,,
2586,2016-07-29,0,,,,,,,
2587,2016-07-30,0,,,,,,,
2588,2016-07-31,0,,,,,,,
2589,2016-08-01,0,,,,,,,
2590,2016-08-02,0,,,,,,,
2591,2016-08-03,0,,,,,,,
2592,2016-08-04,0,,,,,,,
2593,2016-08-05,0,,,,,,,
2594,2016-08-06,0,,,,,,,
2595,2016-08-07,0,,,,,,,
2596,2016-08-08,0,,,,,,,
2597,2016-08-09,0,,,,,,,
2598,2016-08-10,0,,,,,,,
2599,2016-08-11,0,,,,,,,
2600,2016-08-12,0,,,,,,,
2601,2016-08-13,0,,,,,,,
2602,2016-08-14,0,,,,,,,
2603,2016-08-15,0,,,,,,,
2604,2016-08-16,0,,,,,,,
2605,2016-08-17,0,,,,,,,
2606,2016-08-18,0,,,,,,,
2607,2016-08-19,0,,,,,,,
2608,2016-08-20,0,,,,,,,
2609,2016-08-21,0,,,,,,,
2610,2016-08-22,0,,,,,,,
2611,2016-08-23,0,,,,,,,
2612,2016-08-24,0,,,,,,,
2613,2016-08-25,0,,,,,,,
2614,2016-08-26,0,,,,,,,
2615,2016-08-27,0,,,,,,,
2616,2016-08-28,0,,,,,,,
2617,2016-08-29,0,,,,,,,
2618,2016-08-30,0,,,,,,,
2619,2016-08-31,0,,,,,,,
2620,2016-09-01,0,,,,,,,
2621,2016-09-02,0,,,,,,,
2622,2016-09-03,0,,,,,,,
2623,2016-09-04,0,,,,,,,
2624,2016-09-05,0,,,,,,,
2625,2016-09-06,0,,,,,,,
2626,2016-09-07,0,,,,,,,
2627,2016-09-08,0,,,,,,,
2628,2016-09-09,0,,,,,,,
2629,2016-09-10,0,,,,,,,
2630,2016-09-11,0,,,,,,,
2631,2016-09-12,0,,,,,,,
2632,2016-09-13,0,,,,,,,
2633,2016-09-14,0,,,,,,,
2634,2016-09-15,0,,,,,,,
2635,2016-09-16,0,,,,,,,
2636,2016-09-17,0,,,,,,,
2637,2016-09-18,0,,,,,,,
2638,2016-09-19,0,,,,,,,
2639,2016-09-20,0,,,,,,,
2640,2016-09-21,0,,,,,,,
2641,2016-09-22,0,,,,,,,
2642,2016-09-23,0,,,,,,,
2643,2016-09-24,0,,,,,,,
2644,2016-09-25,0,,,,,,,
2645,2016-09-26,0,,,,,,,
2646,2016-09-27,0,,,,,,,
2647,2016-09-28,0,,,,,,,
2648,2016-09-29,0,,,,,,,
2649,2016-09-30,1,0.05,0.19,106000000.0,56767000000.0,0.14,0.75,337000000.0
2650,2016-10-01,0,,,,,,,
2651,2016-10-02,0,,,,,,,
2652,2016-10-03,0,,,,,,,
2653,2016-10-04,0,,,,,,,
2654,2016-10-05,0,,,,,,,
2655,2016-10-06,0,,,,,,,
2656,2016-10-07,0,,,,,,,
2657,2016-10-08,0,,,,,,,
2658,2016-10-09,0,,,,,,,
2659,2016-10-10,0,,,,,,,
2660,2016-10-11,0,,,,,,,
2661,2016-10-12,0,,,,,,,
2662,2016-10-13,0,,,,,,,
2663,2016-10-14,0,,,,,,,
2664,2016-10-15,0,,,,,,,
2665,2016-10-16,0,,,,,,,
2666,2016-10-17,0,,,,,,,
2667,2016-10-18,0,,,,,,,
2668,2016-10-19,0,,,,,,,
2669,2016-10-20,0,,,,,,,
2670,2016-10-21,0,,,,,,,
2671,2016-10-22,0,,,,,,,
2672,2016-10-23,0,,,,,,,
2673,2016-10-24,0,,,,,,,
2674,2016-10-25,0,,,,,,,
2675,2016-10-26,0,,,,,,,
2676,2016-10-27,0,,,,,,,
2677,2016-10-28,0,,,,,,,
2678,2016-10-29,0,,,,,,,
2679,2016-10-30,0,,,,,,,
2680,2016-10-31,0,,,,,,,
2681,2016-11-01,0,,,,,,,
2682,2016-11-02,0,,,,,,,
2683,2016-11-03,0,,,,,,,
2684,2016-11-04,0,,,,,,,
2685,2016-11-05,0,,,,,,,
2686,2016-11-06,0,,,,,,,
2687,2016-11-07,0,,,,,,,
2688,2016-11-08,0,,,,,,,
2689,2016-11-09,0,,,,,,,
2690,2016-11-10,0,,,,,,,
2691,2016-11-11,0,,,,,,,
2692,2016-11-12,0,,,,,,,
2693,2016-11-13,0,,,,,,,
2694,2016-11-14,0,,,,,,,
2695,2016-11-15,0,,,,,,,
2696,2016-11-16,0,,,,,,,
2697,2016-11-17,0,,,,,,,
2698,2016-11-18,0,,,,,,,
2699,2016-11-19,0,,,,,,,
2700,2016-11-20,0,,,,,,,
2701,2016-11-21,0,,,,,,,
2702,2016-11-22,0,,,,,,,
2703,2016-11-23,0,,,,,,,
2704,2016-11-24,0,,,,,,,
2705,2016-11-25,0,,,,,,,
2706,2016-11-26,0,,,,,,,
2707,2016-11-27,0,,,,,,,
2708,2016-11-28,0,,,,,,,
2709,2016-11-29,0,,,,,,,
2710,2016-11-30,0,,,,,,,
2711,2016-12-01,0,,,,,,,
2712,2016-12-02,0,,,,,,,
2713,2016-12-03,0,,,,,,,
2714,2016-12-04,0,,,,,,,
2715,2016-12-05,0,,,,,,,
2716,2016-12-06,0,,,,,,,
2717,2016-12-07,0,,,,,,,
2718,2016-12-08,0,,,,,,,
2719,2016-12-09,0,,,,,,,
2720,2016-12-10,0,,,,,,,
2721,2016-12-11,0,,,,,,,
2722,2016-12-12,0,,,,,,,
2723,2016-12-13,0,,,,,,,
2724,2016-12-14,0,,,,,,,
2725,2016-12-15,0,,,,,,,
2726,2016-12-16,0,,,,,,,
2727,2016-12-17,0,,,,,,,
2728,2016-12-18,0,,,,,,,
2729,2016-12-19,0,,,,,,,
2730,2016-12-20,0,,,,,,,
2731,2016-12-21,0,,,,,,,
2732,2016-12-22,0,,,,,,,
2733,2016-12-23,0,,,,,,,
2734,2016-12-24,0,,,,,,,
2735,2016-12-25,0,,,,,,,
2736,2016-12-26,0,,,,,,,
2737,2016-12-27,0,,,,,,,
2738,2016-12-28,0,,,,,,,
2739,2016-12-29,0,,,,,,,
2740,2016-12-30,0,,,,,,,
2741,2016-12-31,1,0.03,0.14,195000000.0,58376000000.0,0.15,0.75,-1407000000.0
2742,2017-01-01,0,,,,,,,
2743,2017-01-02,0,,,,,,,
2744,2017-01-03,0,,,,,,,
2745,2017-01-04,0,,,,,,,
2746,2017-01-05,0,,,,,,,
2747,2017-01-06,0,,,,,,,
2748,2017-01-07,0,,,,,,,
2749,2017-01-08,0,,,,,,,
2750,2017-01-09,0,,,,,,,
2751,2017-01-10,0,,,,,,,
2752,2017-01-11,0,,,,,,,
2753,2017-01-12,0,,,,,,,
2754,2017-01-13,0,,,,,,,
2755,2017-01-14,0,,,,,,,
2756,2017-01-15,0,,,,,,,
2757,2017-01-16,0,,,,,,,
2758,2017-01-17,0,,,,,,,
2759,2017-01-18,0,,,,,,,
2760,2017-01-19,0,,,,,,,
2761,2017-01-20,0,,,,,,,
2762,2017-01-21,0,,,,,,,
2763,2017-01-22,0,,,,,,,
2764,2017-01-23,0,,,,,,,
2765,2017-01-24,0,,,,,,,
2766,2017-01-25,0,,,,,,,
2767,2017-01-26,0,,,,,,,
2768,2017-01-27,0,,,,,,,
2769,2017-01-28,0,,,,,,,
2770,2017-01-29,0,,,,,,,
2771,2017-01-30,0,,,,,,,
2772,2017-01-31,0,,,,,,,
2773,2017-02-01,0,,,,,,,
2774,2017-02-02,0,,,,,,,
2775,2017-02-03,0,,,,,,,
2776,2017-02-04,0,,,,,,,
2777,2017-02-05,0,,,,,,,
2778,2017-02-06,0,,,,,,,
2779,2017-02-07,0,,,,,,,
2780,2017-02-08,0,,,,,,,
2781,2017-02-09,0,,,,,,,
2782,2017-02-10,0,,,,,,,
2783,2017-02-11,0,,,,,,,
2784,2017-02-12,0,,,,,,,
2785,2017-02-13,0,,,,,,,
2786,2017-02-14,0,,,,,,,
2787,2017-02-15,0,,,,,,,
2788,2017-02-16,0,,,,,,,
2789,2017-02-17,0,,,,,,,
2790,2017-02-18,0,,,,,,,
2791,2017-02-19,0,,,,,,,
2792,2017-02-20,0,,,,,,,
2793,2017-02-21,0,,,,,,,
2794,2017-02-22,0,,,,,,,
2795,2017-02-23,0,,,,,,,
2796,2017-02-24,0,,,,,,,
2797,2017-02-25,0,,,,,,,
2798,2017-02-26,0,,,,,,,
2799,2017-02-27,0,,,,,,,
2800,2017-02-28,0,,,,,,,
2801,2017-03-01,0,,,,,,,
2802,2017-03-02,0,,,,,,,
2803,2017-03-03,0,,,,,,,
2804,2017-03-04,0,,,,,,,
2805,2017-03-05,0,,,,,,,
2806,2017-03-06,0,,,,,,,
2807,2017-03-07,0,,,,,,,
2808,2017-03-08,0,,,,,,,
2809,2017-03-09,0,,,,,,,
2810,2017-03-10,0,,,,,,,
2811,2017-03-11,0,,,,,,,
2812,2017-03-12,0,,,,,,,
2813,2017-03-13,0,,,,,,,
2814,2017-03-14,0,,,,,,,
2815,2017-03-15,0,,,,,,,
2816,2017-03-16,0,,,,,,,
2817,2017-03-17,0,,,,,,,
2818,2017-03-18,0,,,,,,,
2819,2017-03-19,0,,,,,,,
2820,2017-03-20,0,,,,,,,
2821,2017-03-21,0,,,,,,,
2822,2017-03-22,0,,,,,,,
2823,2017-03-23,0,,,,,,,
2824,2017-03-24,0,,,,,,,
2825,2017-03-25,0,,,,,,,
2826,2017-03-26,0,,,,,,,
2827,2017-03-27,0,,,,,,,
2828,2017-03-28,0,,,,,,,
2829,2017-03-29,0,,,,,,,
2830,2017-03-30,0,,,,,,,
2831,2017-03-31,1,0.07,0.21,146000000.0,61090000000.0,0.17,0.74,1828000000.0
2832,2017-04-01,0,,,,,,,
2833,2017-04-02,0,,,,,,,
2834,2017-04-03,0,,,,,,,
2835,2017-04-04,0,,,,,,,
2836,2017-04-05,0,,,,,,,
2837,2017-04-06,0,,,,,,,
2838,2017-04-07,0,,,,,,,
2839,2017-04-08,0,,,,,,,
2840,2017-04-09,0,,,,,,,
2841,2017-04-10,0,,,,,,,
2842,2017-04-11,0,,,,,,,
2843,2017-04-12,0,,,,,,,
2844,2017-04-13,0,,,,,,,
2845,2017-04-14,0,,,,,,,
2846,2017-04-15,0,,,,,,,
2847,2017-04-16,0,,,,,,,
2848,2017-04-17,0,,,,,,,
2849,2017-04-18,0,,,,,,,
2850,2017-04-19,0,,,,,,,
2851,2017-04-20,0,,,,,,,
2852,2017-04-21,0,,,,,,,
2853,2017-04-22,0,,,,,,,
2854,2017-04-23,0,,,,,,,
2855,2017-04-24,0,,,,,,,
2856,2017-04-25,0,,,,,,,
2857,2017-04-26,0,,,,,,,
2858,2017-04-27,0,,,,,,,
2859,2017-04-28,0,,,,,,,
2860,2017-04-29,0,,,,,,,
2861,2017-04-30,0,,,,,,,
2862,2017-05-01,0,,,,,,,
2863,2017-05-02,0,,,,,,,
2864,2017-05-03,0,,,,,,,
2865,2017-05-04,0,,,,,,,
2866,2017-05-05,0,,,,,,,
2867,2017-05-06,0,,,,,,,
2868,2017-05-07,0,,,,,,,
2869,2017-05-08,0,,,,,,,
2870,2017-05-09,0,,,,,,,
2871,2017-05-10,0,,,,,,,
2872,2017-05-11,0,,,,,,,
2873,2017-05-12,0,,,,,,,
2874,2017-05-13,0,,,,,,,
2875,2017-05-14,0,,,,,,,
2876,2017-05-15,0,,,,,,,
2877,2017-05-16,0,,,,,,,
2878,2017-05-17,0,,,,,,,
2879,2017-05-18,0,,,,,,,
2880,2017-05-19,0,,,,,,,
2881,2017-05-20,0,,,,,,,
2882,2017-05-21,0,,,,,,,
2883,2017-05-22,0,,,,,,,
2884,2017-05-23,0,,,,,,,
2885,2017-05-24,0,,,,,,,
2886,2017-05-25,0,,,,,,,
2887,2017-05-26,0,,,,,,,
2888,2017-05-27,0,,,,,,,
2889,2017-05-28,0,,,,,,,
2890,2017-05-29,0,,,,,,,
2891,2017-05-30,0,,,,,,,
2892,2017-05-31,0,,,,,,,
2893,2017-06-01,0,,,,,,,
2894,2017-06-02,0,,,,,,,
2895,2017-06-03,0,,,,,,,
2896,2017-06-04,0,,,,,,,
2897,2017-06-05,0,,,,,,,
2898,2017-06-06,0,,,,,,,
2899,2017-06-07,0,,,,,,,
2900,2017-06-08,0,,,,,,,
2901,2017-06-09,0,,,,,,,
2902,2017-06-10,0,,,,,,,
2903,2017-06-11,0,,,,,,,
2904,2017-06-12,0,,,,,,,
2905,2017-06-13,0,,,,,,,
2906,2017-06-14,0,,,,,,,
2907,2017-06-15,0,,,,,,,
2908,2017-06-16,0,,,,,,,
2909,2017-06-17,0,,,,,,,
2910,2017-06-18,0,,,,,,,
2911,2017-06-19,0,,,,,,,
2912,2017-06-20,0,,,,,,,
2913,2017-06-21,0,,,,,,,
2914,2017-06-22,0,,,,,,,
2915,2017-06-23,0,,,,,,,
2916,2017-06-24,0,,,,,,,
2917,2017-06-25,0,,,,,,,
2918,2017-06-26,0,,,,,,,
2919,2017-06-27,0,,,,,,,
2920,2017-06-28,0,,,,,,,
2921,2017-06-29,0,,,,,,,
