,Date,Interest Rate Present,EURO AREA(16 COUNTRIES)_LONG-TERM INTEREST RATES FORECAST,EURO AREA(16 COUNTRIES)_SHORT-TERM INTEREST RATES FORECAST,EURO AREA(16 COUNTRIES)_LONG-TERM INTEREST RATES,EURO AREA(16 COUNTRIES)_SHORT-TERM INTEREST RATES,CHINA_LONG-TERM INTEREST RATES FORECAST,CHINA_SHORT-TERM INTEREST RATES FORECAST,CHINA_LONG-TERM INTEREST RATES,CHINA_SHORT-TERM INTEREST RATES,INDIA_LONG-TERM INTEREST RATES FORECAST,INDIA_SHORT-TERM INTEREST RATES FORECAST,INDIA_LONG-TERM INTEREST RATES,INDIA_SHORT-TERM INTEREST RATES,UNITED STATES_LONG-TERM INTEREST RATES FORECAST,UNITED STATES_SHORT-TERM INTEREST RATES FORECAST,UNITED STATES_LONG-TERM INTEREST RATES,UNITED STATES_SHORT-TERM INTEREST RATES,EURO AREA(17 COUNTRIES)_LONG-TERM INTEREST RATES FORECAST,EURO AREA(17 COUNTRIES)_SHORT-TERM INTEREST RATES FORECAST,EURO AREA(17 COUNTRIES)_LONG-TERM INTEREST RATES,EURO AREA(17 COUNTRIES)_SHORT-TERM INTEREST RATES,EURO AREA(19 COUNTRIES)_LONG-TERM INTEREST RATES FORECAST,EURO AREA(19 COUNTRIES)_SHORT-TERM INTEREST RATES FORECAST,EURO AREA(19 COUNTRIES)_LONG-TERM INTEREST RATES,EURO AREA(19 COUNTRIES)_SHORT-TERM INTEREST RATES,RUSSIA_LONG-TERM INTEREST RATES FORECAST,RUSSIA_SHORT-TERM INTEREST RATES FORECAST,RUSSIA_LONG-TERM INTEREST RATES,RUSSIA_SHORT-TERM INTEREST RATES
20393,2009-04-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20394,2009-05-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20395,2009-05-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20396,2009-05-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20397,2009-05-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20398,2009-05-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20399,2009-05-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20400,2009-05-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20401,2009-05-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20402,2009-05-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20403,2009-05-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20404,2009-05-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20405,2009-05-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20406,2009-05-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20407,2009-05-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20408,2009-05-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20409,2009-05-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20410,2009-05-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20411,2009-05-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20412,2009-05-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20413,2009-05-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20414,2009-05-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20415,2009-05-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20416,2009-05-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20417,2009-05-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20418,2009-05-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20419,2009-05-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20420,2009-05-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20421,2009-05-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20422,2009-05-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20423,2009-05-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20424,2009-05-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20425,2009-06-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20426,2009-06-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20427,2009-06-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20428,2009-06-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20429,2009-06-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20430,2009-06-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20431,2009-06-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20432,2009-06-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20433,2009-06-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20434,2009-06-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20435,2009-06-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20436,2009-06-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20437,2009-06-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20438,2009-06-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20439,2009-06-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20440,2009-06-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20441,2009-06-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20442,2009-06-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20443,2009-06-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20444,2009-06-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20445,2009-06-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20446,2009-06-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20447,2009-06-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20448,2009-06-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20449,2009-06-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20450,2009-06-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20451,2009-06-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20452,2009-06-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20453,2009-06-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20454,2009-06-30,1.0,3.96,1.35,,,,5.31,,1.15,6.67,4.75,,,3.31,1.09,3.31,0.62,3.99,1.37,,,,,4.18,1.31,,,9.98,12.08
20455,2009-07-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20456,2009-07-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20457,2009-07-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20458,2009-07-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20459,2009-07-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20460,2009-07-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20461,2009-07-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20462,2009-07-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20463,2009-07-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20464,2009-07-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20465,2009-07-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20466,2009-07-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20467,2009-07-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20468,2009-07-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20469,2009-07-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20470,2009-07-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20471,2009-07-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20472,2009-07-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20473,2009-07-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20474,2009-07-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20475,2009-07-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20476,2009-07-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20477,2009-07-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20478,2009-07-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20479,2009-07-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20480,2009-07-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20481,2009-07-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20482,2009-07-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20483,2009-07-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20484,2009-07-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20485,2009-07-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20486,2009-08-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20487,2009-08-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20488,2009-08-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20489,2009-08-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20490,2009-08-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20491,2009-08-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20492,2009-08-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20493,2009-08-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20494,2009-08-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20495,2009-08-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20496,2009-08-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20497,2009-08-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20498,2009-08-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20499,2009-08-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20500,2009-08-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20501,2009-08-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20502,2009-08-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20503,2009-08-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20504,2009-08-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20505,2009-08-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20506,2009-08-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20507,2009-08-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20508,2009-08-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20509,2009-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20510,2009-08-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20511,2009-08-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20512,2009-08-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20513,2009-08-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20514,2009-08-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20515,2009-08-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20516,2009-08-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20517,2009-09-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20518,2009-09-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20519,2009-09-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20520,2009-09-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20521,2009-09-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20522,2009-09-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20523,2009-09-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20524,2009-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20525,2009-09-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20526,2009-09-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20527,2009-09-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20528,2009-09-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20529,2009-09-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20530,2009-09-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20531,2009-09-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20532,2009-09-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20533,2009-09-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20534,2009-09-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20535,2009-09-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20536,2009-09-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20537,2009-09-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20538,2009-09-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20539,2009-09-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20540,2009-09-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20541,2009-09-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20542,2009-09-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20543,2009-09-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20544,2009-09-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20545,2009-09-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20546,2009-09-30,1.0,3.77,0.9,,,,5.31,,1.72,7.28,4.75,,,3.52,0.7,3.52,0.3,3.8,0.92,,,,,3.95,0.87,,,10.13,10.2
20547,2009-10-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20548,2009-10-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20549,2009-10-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20550,2009-10-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20551,2009-10-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20552,2009-10-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20553,2009-10-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20554,2009-10-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20555,2009-10-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20556,2009-10-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20557,2009-10-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20558,2009-10-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20559,2009-10-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20560,2009-10-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20561,2009-10-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20562,2009-10-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20563,2009-10-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20564,2009-10-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20565,2009-10-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20566,2009-10-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20567,2009-10-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20568,2009-10-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20569,2009-10-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20570,2009-10-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20571,2009-10-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20572,2009-10-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20573,2009-10-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20574,2009-10-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20575,2009-10-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20576,2009-10-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20577,2009-10-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20578,2009-11-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20579,2009-11-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20580,2009-11-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20581,2009-11-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20582,2009-11-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20583,2009-11-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20584,2009-11-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20585,2009-11-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20586,2009-11-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20587,2009-11-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20588,2009-11-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20589,2009-11-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20590,2009-11-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20591,2009-11-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20592,2009-11-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20593,2009-11-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20594,2009-11-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20595,2009-11-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20596,2009-11-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20597,2009-11-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20598,2009-11-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20599,2009-11-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20600,2009-11-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20601,2009-11-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20602,2009-11-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20603,2009-11-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20604,2009-11-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20605,2009-11-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20606,2009-11-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20607,2009-11-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20608,2009-12-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20609,2009-12-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610,2009-12-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20611,2009-12-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20612,2009-12-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20613,2009-12-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20614,2009-12-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20615,2009-12-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20616,2009-12-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20617,2009-12-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20618,2009-12-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20619,2009-12-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20620,2009-12-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20621,2009-12-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20622,2009-12-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20623,2009-12-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20624,2009-12-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20625,2009-12-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20626,2009-12-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20627,2009-12-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20628,2009-12-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20629,2009-12-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20630,2009-12-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20631,2009-12-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20632,2009-12-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20633,2009-12-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20634,2009-12-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20635,2009-12-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20636,2009-12-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20637,2009-12-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20638,2009-12-31,1.0,3.66,0.75,,,,5.31,,1.92,7.59,4.75,,,3.46,0.44,3.46,0.22,3.68,0.76,,,,,3.84,0.72,,,9.17,8.78
20639,2010-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20640,2010-01-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20641,2010-01-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20642,2010-01-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20643,2010-01-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20644,2010-01-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20645,2010-01-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20646,2010-01-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20647,2010-01-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20648,2010-01-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20649,2010-01-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20650,2010-01-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20651,2010-01-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20652,2010-01-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20653,2010-01-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20654,2010-01-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20655,2010-01-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20656,2010-01-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20657,2010-01-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20658,2010-01-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20659,2010-01-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20660,2010-01-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20661,2010-01-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20662,2010-01-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20663,2010-01-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20664,2010-01-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20665,2010-01-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20666,2010-01-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20667,2010-01-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20668,2010-01-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20669,2010-01-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20670,2010-02-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20671,2010-02-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20672,2010-02-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20673,2010-02-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20674,2010-02-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20675,2010-02-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20676,2010-02-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20677,2010-02-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20678,2010-02-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20679,2010-02-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20680,2010-02-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20681,2010-02-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20682,2010-02-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20683,2010-02-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20684,2010-02-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20685,2010-02-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20686,2010-02-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20687,2010-02-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20688,2010-02-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20689,2010-02-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20690,2010-02-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20691,2010-02-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20692,2010-02-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20693,2010-02-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20694,2010-02-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20695,2010-02-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20696,2010-02-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20697,2010-02-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20698,2010-03-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20699,2010-03-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20700,2010-03-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20701,2010-03-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
